team1,team2,year,score1,score2,winner,over_or_under,amount,confidence_level
Commanders,Bills,2025,2,0,Commanders,under,48,0.8
Commanders,Chiefs,2025,1,4,Chiefs,under,45,0.56
Commanders,Lions,2025,1,26,Lions,under,23,0.5
Commanders,Ravens,2025,3,35,Ravens,under,12,0.58
Texans,Packers,2025,1,1,Packers,under,48,0.64
Texans,Steelers,2025,1,6,Steelers,under,43,0.54
Texans,Vikings,2025,1,3,Vikings,under,46,0.52
Texans,Bills,2025,2,8,Bills,under,40,0.6
Chiefs,Lions,2026,6,0,Chiefs,under,44,0.75
Commanders,Texans,2026,0,5,Texans,under,45,0.69
Commanders,Packers,2026,1,5,Packers,under,44,0.66
Commanders,Steelers,2026,0,15,Steelers,under,35,0.64
Commanders,Vikings,2026,0,0,Vikings,under,50,0.67
Commanders,Eagles,2026,0,9,Eagles,under,41,0.78
Commanders,Bills,2026,0,2,Bills,under,48,0.79
Commanders,Chiefs,2026,1,7,Chiefs,under,42,0.73
Commanders,Lions,2026,0,9,Lions,under,41,0.53
Commanders,Ravens,2026,3,22,Ravens,under,25,0.36
Texans,Packers,2026,10,1,Texans,under,39,0.51
Texans,Steelers,2026,1,4,Steelers,under,45,0.66
Texans,Vikings,2026,0,8,Vikings,under,42,0.76
Texans,Eagles,2026,2,14,Eagles,under,34,0.66
Texans,Bills,2026,1,19,Bills,under,30,0.58
Texans,Chiefs,2026,7,28,Chiefs,under,15,0.35
Texans,Lions,2026,4,2,Texans,under,44,0.78
Texans,Ravens,2026,2,33,Ravens,under,15,0.55
Packers,Steelers,2026,0,6,Steelers,under,44,0.51
Packers,Vikings,2026,1,11,Vikings,under,38,0.41
Packers,Eagles,2026,4,7,Eagles,under,39,0.67
Packers,Bills,2026,8,7,Packers,under,35,0.64
Packers,Chiefs,2026,0,11,Chiefs,under,39,0.62
Packers,Lions,2026,4,24,Lions,under,22,0.62
Packers,Ravens,2026,5,30,Ravens,under,15,0.54
Steelers,Vikings,2026,2,9,Vikings,under,39,0.57
Steelers,Eagles,2026,2,10,Eagles,under,38,0.66
Steelers,Bills,2026,6,19,Bills,under,25,0.41
Steelers,Chiefs,2026,9,3,Steelers,under,38,0.53
Steelers,Lions,2026,4,18,Lions,under,28,0.65
Steelers,Ravens,2026,12,2,Steelers,under,36,0.4
Vikings,Eagles,2026,12,0,Vikings,under,38,0.48
Vikings,Bills,2026,6,11,Bills,under,33,0.68
Vikings,Chiefs,2026,0,3,Chiefs,under,47,0.59
Vikings,Lions,2026,4,27,Lions,under,19,0.53
Vikings,Ravens,2026,9,25,Ravens,under,16,0.35
Eagles,Bills,2026,12,8,Eagles,under,30,0.63
Eagles,Chiefs,2026,6,20,Chiefs,under,24,0.7
Eagles,Lions,2026,8,21,Lions,under,21,0.43
Eagles,Ravens,2026,6,31,Ravens,under,13,0.55
Bills,Chiefs,2026,0,25,Chiefs,under,25,0.68
Bills,Lions,2026,13,17,Lions,under,20,0.68
Bills,Ravens,2026,6,2,Bills,under,42,0.58
Chiefs,Lions,2026,1,10,Lions,under,39,0.74
Chiefs,Ravens,2026,10,29,Ravens,under,11,0.47
Lions,Ravens,2026,17,17,Ravens,under,16,0.53
Commanders,Texans,2026,0,1,Texans,under,49,0.68
Commanders,Packers,2026,0,5,Packers,under,45,0.61
Commanders,Steelers,2026,0,6,Steelers,under,44,0.7
Commanders,Vikings,2026,5,12,Vikings,under,33,0.76
Commanders,Eagles,2026,0,11,Eagles,under,39,0.64
Commanders,Bills,2026,0,3,Bills,under,47,0.72
Commanders,Chiefs,2026,0,19,Chiefs,under,31,0.6
Commanders,Lions,2026,1,25,Lions,under,24,0.58
Commanders,Ravens,2026,0,32,Ravens,under,18,0.46
Texans,Packers,2026,3,0,Texans,under,47,0.79
Texans,Steelers,2026,0,10,Steelers,under,40,0.42
Texans,Vikings,2026,0,3,Vikings,under,47,0.76
Texans,Eagles,2026,0,14,Eagles,under,36,0.5
Texans,Bills,2026,0,7,Bills,under,43,0.59
Texans,Chiefs,2026,0,14,Chiefs,under,36,0.34
Texans,Lions,2026,0,13,Lions,under,37,0.52
Texans,Ravens,2026,4,14,Ravens,under,32,0.44
Packers,Steelers,2026,5,5,Steelers,under,40,0.7
Packers,Vikings,2026,6,4,Packers,under,40,0.71
Packers,Eagles,2026,0,18,Eagles,under,32,0.62
Packers,Bills,2026,3,5,Bills,under,42,0.65
Packers,Chiefs,2026,3,19,Chiefs,under,28,0.5
Packers,Lions,2026,0,19,Lions,under,31,0.41
Packers,Ravens,2026,1,5,Ravens,under,44,0.71
Steelers,Vikings,2026,8,5,Steelers,under,37,0.63
Steelers,Eagles,2026,8,7,Steelers,under,35,0.78
Steelers,Bills,2026,4,9,Bills,under,37,0.59
Steelers,Chiefs,2026,3,2,Steelers,under,45,0.63
Steelers,Lions,2026,7,0,Steelers,under,43,0.72
Steelers,Ravens,2026,3,24,Ravens,under,23,0.52
Vikings,Eagles,2026,3,8,Eagles,under,39,0.51
Vikings,Bills,2026,7,23,Bills,under,20,0.3
Vikings,Chiefs,2026,9,16,Chiefs,under,25,0.59
Vikings,Lions,2026,9,23,Lions,under,18,0.3
Vikings,Ravens,2026,6,14,Ravens,under,30,0.67
Eagles,Bills,2026,9,1,Eagles,under,40,0.67
Eagles,Chiefs,2026,17,21,Chiefs,under,12,0.58
Eagles,Lions,2026,11,32,Lions,under,7,0.69
Eagles,Ravens,2026,4,21,Ravens,under,25,0.36
Bills,Chiefs,2026,0,3,Chiefs,under,47,0.6
Bills,Lions,2026,13,6,Bills,under,31,0.6
Bills,Ravens,2026,4,21,Ravens,under,25,0.54
Chiefs,Lions,2026,0,11,Lions,under,39,0.34
Chiefs,Ravens,2026,25,7,Chiefs,under,18,0.64
Lions,Ravens,2026,5,20,Ravens,under,25,0.65
Commanders,Texans,2026,0,0,Texans,under,50,0.72
Commanders,Packers,2026,5,1,Commanders,under,44,0.76
Commanders,Steelers,2026,0,2,Steelers,under,48,0.52
Commanders,Vikings,2026,0,0,Vikings,under,50,0.75
Commanders,Eagles,2026,0,20,Eagles,under,30,0.69
Commanders,Bills,2026,1,15,Bills,under,34,0.68
Commanders,Chiefs,2026,0,13,Chiefs,under,37,0.52
Commanders,Lions,2026,1,3,Lions,under,46,0.65
Commanders,Ravens,2026,1,17,Ravens,under,32,0.5
Texans,Packers,2026,4,3,Texans,under,43,0.71
Texans,Steelers,2026,0,0,Steelers,under,50,0.62
Texans,Vikings,2026,2,9,Vikings,under,39,0.6
Texans,Eagles,2026,1,4,Eagles,under,45,0.55
Texans,Bills,2026,0,0,Bills,under,50,0.74
Texans,Chiefs,2026,1,5,Chiefs,under,44,0.59
Texans,Lions,2026,2,11,Lions,under,37,0.56
Texans,Ravens,2026,0,1,Ravens,under,49,0.61
Packers,Steelers,2026,10,9,Packers,under,31,0.67
Packers,Vikings,2026,5,7,Vikings,under,38,0.52
Packers,Eagles,2026,5,13,Eagles,under,32,0.65
Packers,Bills,2026,7,25,Bills,under,18,0.45
Packers,Chiefs,2026,11,3,Packers,under,36,0.55
Packers,Lions,2026,1,16,Lions,under,33,0.56
Packers,Ravens,2026,4,25,Ravens,under,21,0.55
Steelers,Vikings,2026,4,0,Steelers,under,46,0.77
Steelers,Eagles,2026,7,10,Eagles,under,33,0.76
Steelers,Bills,2026,9,20,Bills,under,21,0.66
Steelers,Chiefs,2026,12,27,Chiefs,under,11,0.41
Steelers,Lions,2026,4,16,Lions,under,30,0.32
Steelers,Ravens,2026,5,35,Ravens,under,10,0.36
Vikings,Eagles,2026,3,11,Eagles,under,36,0.62
Vikings,Bills,2026,11,10,Vikings,under,29,0.77
Vikings,Chiefs,2026,7,10,Chiefs,under,33,0.78
Vikings,Lions,2026,2,27,Lions,under,21,0.43
Vikings,Ravens,2026,17,14,Vikings,under,19,0.59
Eagles,Bills,2026,11,12,Bills,under,27,0.75
Eagles,Chiefs,2026,6,8,Chiefs,under,36,0.74
Eagles,Lions,2026,8,1,Eagles,under,41,0.61
Eagles,Ravens,2026,17,32,Ravens,under,1,0.65
Bills,Chiefs,2026,2,6,Chiefs,under,42,0.63
Bills,Lions,2026,1,14,Lions,under,35,0.67
Bills,Ravens,2026,12,26,Ravens,under,12,0.31
Chiefs,Ravens,2026,8,8,Ravens,under,34,0.59
Lions,Ravens,2026,0,12,Ravens,under,38,0.34
Commanders,Texans,2026,3,6,Texans,under,41,0.8
Commanders,Packers,2026,4,4,Packers,under,42,0.69
Commanders,Steelers,2026,5,4,Commanders,under,41,0.67
Commanders,Vikings,2026,6,2,Commanders,under,42,0.59
Commanders,Eagles,2026,2,11,Eagles,under,37,0.69
Commanders,Bills,2026,4,4,Bills,under,42,0.73
Commanders,Chiefs,2026,0,13,Chiefs,under,37,0.47
Commanders,Lions,2026,1,26,Lions,under,23,0.67
Commanders,Ravens,2026,0,19,Ravens,under,31,0.54
Texans,Packers,2026,0,1,Packers,under,49,0.58
Texans,Steelers,2026,7,15,Steelers,under,28,0.8
Texans,Vikings,2026,1,5,Vikings,under,44,0.65
Texans,Eagles,2026,5,0,Texans,under,45,0.54
Texans,Bills,2026,0,14,Bills,under,36,0.34
Texans,Chiefs,2026,4,25,Chiefs,under,21,0.35
Texans,Lions,2026,6,10,Lions,under,34,0.79
Texans,Ravens,2026,5,8,Ravens,under,37,0.72
Packers,Steelers,2026,5,12,Steelers,under,33,0.57
Packers,Vikings,2026,4,3,Packers,under,43,0.76
Packers,Eagles,2026,0,4,Eagles,under,46,0.79
Packers,Bills,2026,8,18,Bills,under,24,0.31
Packers,Chiefs,2026,1,18,Chiefs,under,31,0.6
Packers,Lions,2026,12,28,Lions,under,10,0.68
Packers,Ravens,2026,1,19,Ravens,under,30,0.64
Steelers,Vikings,2026,4,6,Vikings,under,40,0.56
Steelers,Eagles,2026,10,2,Steelers,under,38,0.76
Steelers,Bills,2026,2,1,Steelers,under,47,0.55
Steelers,Chiefs,2026,6,0,Steelers,under,44,0.7
Steelers,Lions,2026,3,9,Lions,under,38,0.65
Steelers,Ravens,2026,14,7,Steelers,under,29,0.72
Vikings,Eagles,2026,0,8,Eagles,under,42,0.54
Vikings,Bills,2026,12,21,Bills,under,17,0.63
Vikings,Chiefs,2026,4,4,Chiefs,under,42,0.6
Vikings,Lions,2026,1,15,Lions,under,34,0.49
Vikings,Ravens,2026,11,11,Ravens,under,28,0.61
Eagles,Bills,2026,21,6,Eagles,under,23,0.45
Eagles,Chiefs,2026,6,9,Chiefs,under,35,0.77
Eagles,Lions,2026,3,32,Lions,under,15,0.56
Eagles,Ravens,2026,0,16,Ravens,under,34,0.52
Bills,Chiefs,2026,0,21,Chiefs,under,29,0.42
Bills,Lions,2026,7,19,Lions,under,24,0.68
Bills,Ravens,2026,3,6,Ravens,under,41,0.59
Chiefs,Lions,2026,12,6,Chiefs,under,32,0.65
Chiefs,Ravens,2026,25,5,Chiefs,under,20,0.36
Lions,Ravens,2026,17,24,Ravens,under,9,0.69
Commanders,Texans,2027,0,4,Texans,under,46,0.79
Texans,Bills,2027,0,3,Bills,under,47,0.71
Texans,Chiefs,2027,7,3,Texans,under,40,0.58
Texans,Lions,2027,0,8,Lions,under,42,0.6
Texans,Ravens,2027,4,22,Ravens,under,24,0.63
Packers,Steelers,2027,0,0,Steelers,under,50,0.6
Packers,Vikings,2027,4,9,Vikings,under,37,0.72
Packers,Eagles,2027,6,0,Packers,under,44,0.59
Packers,Bills,2027,0,7,Bills,under,43,0.53
Packers,Chiefs,2027,4,12,Chiefs,under,34,0.69
Packers,Lions,2027,13,16,Lions,under,21,0.55
Packers,Ravens,2027,1,4,Ravens,under,45,0.72
Steelers,Vikings,2027,7,4,Steelers,under,39,0.52
Steelers,Eagles,2027,7,14,Eagles,under,29,0.54
Steelers,Bills,2027,2,20,Bills,under,28,0.64
Steelers,Chiefs,2027,4,12,Chiefs,under,34,0.57
Steelers,Lions,2027,2,19,Lions,under,29,0.31
Steelers,Ravens,2027,1,25,Ravens,under,24,0.51
Vikings,Eagles,2027,5,3,Vikings,under,42,0.65
Vikings,Bills,2027,11,8,Vikings,under,31,0.73
Vikings,Chiefs,2027,0,2,Chiefs,under,48,0.64
Vikings,Lions,2027,1,27,Lions,under,22,0.33
Vikings,Ravens,2027,9,25,Ravens,under,16,0.63
Eagles,Bills,2027,8,26,Bills,under,16,0.67
Eagles,Chiefs,2027,22,1,Eagles,under,27,0.42
Eagles,Lions,2027,2,16,Lions,under,32,0.64
Eagles,Ravens,2027,2,4,Ravens,under,44,0.62
Bills,Chiefs,2027,13,5,Bills,under,32,0.63
Bills,Lions,2027,11,18,Lions,under,21,0.68
Bills,Ravens,2027,18,9,Bills,under,23,0.69
Chiefs,Lions,2027,13,27,Lions,under,10,0.66
Chiefs,Ravens,2027,5,24,Ravens,under,21,0.34
Lions,Ravens,2027,0,23,Ravens,under,27,0.55
Commanders,Texans,2027,1,1,Texans,under,48,0.52
Commanders,Packers,2027,1,7,Packers,under,42,0.73
Commanders,Steelers,2027,1,4,Steelers,under,45,0.55
Commanders,Vikings,2027,0,0,Vikings,under,50,0.51
Commanders,Eagles,2027,0,3,Eagles,under,47,0.56
Commanders,Bills,2027,1,7,Bills,under,42,0.66
Commanders,Chiefs,2027,0,21,Chiefs,under,29,0.48
Commanders,Lions,2027,0,25,Lions,under,25,0.58
Commanders,Ravens,2027,2,15,Ravens,under,33,0.44
Texans,Packers,2027,4,4,Packers,under,42,0.78
Texans,Steelers,2027,1,6,Steelers,under,43,0.72
Texans,Vikings,2027,1,1,Vikings,under,48,0.79
Commanders,Packers,2027,6,3,Commanders,under,41,0.64
Commanders,Steelers,2027,2,4,Steelers,under,44,0.56
Commanders,Vikings,2027,0,1,Vikings,under,49,0.67
Commanders,Eagles,2027,0,14,Eagles,under,36,0.53
Commanders,Bills,2027,0,0,Bills,under,50,0.72
Commanders,Chiefs,2027,2,21,Chiefs,under,27,0.31
Commanders,Lions,2027,3,6,Lions,under,41,0.7
Commanders,Ravens,2027,7,17,Ravens,under,26,0.53
Texans,Packers,2027,10,0,Texans,under,40,0.32
Texans,Steelers,2027,3,6,Steelers,under,41,0.68
Texans,Vikings,2027,8,8,Vikings,under,34,0.72
Texans,Eagles,2027,0,3,Eagles,under,47,0.55
Texans,Bills,2027,5,14,Bills,under,31,0.74
Texans,Chiefs,2027,5,2,Texans,under,43,0.56
Texans,Lions,2027,0,21,Lions,under,29,0.34
Texans,Ravens,2027,2,3,Ravens,under,45,0.72
Packers,Steelers,2027,1,1,Steelers,under,48,0.59
Packers,Vikings,2027,6,7,Vikings,under,37,0.75
Packers,Eagles,2027,9,17,Eagles,under,24,0.76
Packers,Bills,2027,1,18,Bills,under,31,0.69
Packers,Chiefs,2027,10,1,Packers,under,39,0.72
Packers,Lions,2027,1,14,Lions,under,35,0.52
Packers,Ravens,2027,8,9,Ravens,under,33,0.78
Steelers,Vikings,2027,0,3,Vikings,under,47,0.67
Steelers,Eagles,2027,7,7,Eagles,under,36,0.65
Steelers,Bills,2027,10,17,Bills,under,23,0.71
Steelers,Chiefs,2027,2,19,Chiefs,under,29,0.38
Steelers,Lions,2027,6,19,Lions,under,25,0.36
Steelers,Ravens,2027,10,1,Steelers,under,39,0.53
Vikings,Eagles,2027,5,22,Eagles,under,23,0.31
Vikings,Bills,2027,3,2,Vikings,under,45,0.59
Vikings,Chiefs,2027,6,9,Chiefs,under,35,0.76
Vikings,Lions,2027,9,7,Vikings,under,34,0.66
Vikings,Ravens,2027,8,19,Ravens,under,23,0.33
Eagles,Bills,2027,7,0,Eagles,under,43,0.55
Eagles,Chiefs,2027,7,11,Chiefs,under,32,0.78
Eagles,Lions,2027,9,0,Eagles,under,41,0.77
Eagles,Ravens,2027,19,4,Eagles,under,27,0.52
Bills,Chiefs,2027,1,12,Chiefs,under,37,0.36
Bills,Lions,2027,10,4,Bills,under,36,0.52
Bills,Ravens,2027,13,25,Ravens,under,12,0.31
Chiefs,Lions,2027,11,8,Chiefs,under,31,0.7
Chiefs,Ravens,2027,19,0,Chiefs,under,31,0.65
Lions,Ravens,2027,22,28,Ravens,under,0,0.72
Steelers,Eagles,2027,11,16,Eagles,under,23,0.72
Steelers,Bills,2027,1,13,Bills,under,36,0.54
Steelers,Chiefs,2027,4,0,Steelers,under,46,0.57
Steelers,Lions,2027,1,6,Lions,under,43,0.7
Steelers,Ravens,2027,16,13,Steelers,under,21,0.65
Vikings,Eagles,2027,0,14,Eagles,under,36,0.4
Vikings,Bills,2027,17,4,Vikings,under,29,0.3
Vikings,Chiefs,2027,12,5,Vikings,under,33,0.72
Vikings,Lions,2027,0,9,Lions,under,41,0.65
Vikings,Ravens,2027,3,16,Ravens,under,31,0.45
Eagles,Bills,2027,6,7,Bills,under,37,0.79
Eagles,Chiefs,2027,17,17,Chiefs,under,16,0.53
Eagles,Lions,2027,7,3,Eagles,under,40,0.6
Eagles,Ravens,2027,11,34,Ravens,under,5,0.36
Bills,Chiefs,2027,26,14,Bills,under,10,0.59
Bills,Lions,2027,3,0,Bills,under,47,0.56
Bills,Ravens,2027,4,13,Ravens,under,33,0.58
Chiefs,Lions,2027,6,1,Chiefs,under,43,0.62
Chiefs,Ravens,2027,13,13,Ravens,under,24,0.8
Lions,Ravens,2027,0,28,Ravens,under,22,0.44
Texans,Eagles,2027,0,6,Eagles,under,44,0.64
Texans,Bills,2027,9,8,Texans,under,33,0.68
Texans,Chiefs,2027,1,4,Chiefs,under,45,0.79
Texans,Lions,2027,4,3,Texans,under,43,0.6
Texans,Ravens,2027,6,17,Ravens,under,27,0.61
Packers,Steelers,2027,1,10,Steelers,under,39,0.58
Packers,Vikings,2027,2,2,Vikings,under,46,0.69
Packers,Eagles,2027,3,18,Eagles,under,29,0.65
Packers,Bills,2027,4,7,Bills,under,39,0.58
Packers,Chiefs,2027,3,11,Chiefs,under,36,0.7
Packers,Lions,2027,4,27,Lions,under,19,0.42
Packers,Ravens,2027,5,13,Ravens,under,32,0.6
Steelers,Vikings,2027,0,9,Vikings,under,41,0.73
Steelers,Eagles,2027,10,13,Eagles,under,27,0.65
Steelers,Bills,2027,4,2,Steelers,under,44,0.58
Steelers,Chiefs,2027,5,13,Chiefs,under,32,0.66
Steelers,Lions,2027,0,20,Lions,under,30,0.43
Steelers,Ravens,2027,0,0,Ravens,under,50,0.77
Vikings,Eagles,2027,11,5,Vikings,under,34,0.62
Vikings,Bills,2027,4,15,Bills,under,31,0.45
Vikings,Chiefs,2027,14,13,Vikings,under,23,0.6
Vikings,Lions,2027,1,21,Lions,under,28,0.55
Vikings,Ravens,2027,13,21,Ravens,under,16,0.63
Eagles,Bills,2027,0,9,Bills,under,41,0.51
Eagles,Chiefs,2027,6,18,Chiefs,under,26,0.36
Texans,Eagles,2027,3,10,Eagles,under,37,0.67
Commanders,Texans,2027,3,1,Commanders,under,46,0.77
Commanders,Packers,2027,0,4,Packers,under,46,0.69
Commanders,Steelers,2027,0,14,Steelers,under,36,0.66
Commanders,Vikings,2027,1,7,Vikings,under,42,0.75
Commanders,Eagles,2027,0,5,Eagles,under,45,0.73
Commanders,Bills,2027,2,18,Bills,under,30,0.69
Commanders,Chiefs,2027,0,7,Chiefs,under,43,0.54
Commanders,Lions,2027,0,2,Lions,under,48,0.56
Commanders,Ravens,2027,0,10,Ravens,under,40,0.33
Texans,Packers,2027,1,2,Packers,under,47,0.58
Texans,Steelers,2027,0,1,Steelers,under,49,0.54
Texans,Vikings,2027,0,0,Vikings,under,50,0.72
Texans,Eagles,2027,2,3,Eagles,under,45,0.65
Texans,Bills,2027,4,2,Texans,under,44,0.67
Texans,Chiefs,2027,0,28,Chiefs,under,22,0.5
Texans,Lions,2027,0,27,Lions,under,23,0.56
Texans,Ravens,2027,3,24,Ravens,under,23,0.49
Packers,Steelers,2027,11,4,Packers,under,35,0.56
Packers,Vikings,2027,4,2,Packers,under,44,0.72
Packers,Eagles,2027,1,4,Eagles,under,45,0.64
Packers,Bills,2027,6,0,Packers,under,44,0.73
Packers,Chiefs,2027,0,12,Chiefs,under,38,0.62
Packers,Lions,2027,0,17,Lions,under,33,0.68
Packers,Ravens,2027,2,20,Ravens,under,28,0.36
Steelers,Vikings,2027,8,7,Steelers,under,35,0.53
Commanders,Bills,2027,0,0,Bills,under,50,0.51
Commanders,Chiefs,2027,0,19,Chiefs,under,31,0.35
Commanders,Lions,2027,1,12,Lions,under,37,0.35
Commanders,Ravens,2027,0,14,Ravens,under,36,0.63
Texans,Packers,2027,0,0,Packers,under,50,0.79
Texans,Steelers,2027,4,9,Steelers,under,37,0.76
Texans,Vikings,2027,1,8,Vikings,under,41,0.78
Commanders,Texans,2027,0,4,Texans,under,46,0.68
Commanders,Packers,2027,3,6,Packers,under,41,0.78
Commanders,Steelers,2027,0,7,Steelers,under,43,0.59
Eagles,Lions,2027,22,16,Eagles,under,12,0.71
Commanders,Vikings,2027,0,3,Vikings,under,47,0.74
Commanders,Eagles,2027,3,22,Eagles,under,25,0.55
Lions,Ravens,2027,12,1,Lions,under,37,0.41
Chiefs,Ravens,2027,13,6,Chiefs,under,31,0.75
Chiefs,Lions,2027,21,4,Chiefs,under,25,0.37
Bills,Ravens,2027,6,13,Ravens,under,31,0.68
Bills,Lions,2027,21,2,Bills,under,27,0.42
Bills,Chiefs,2027,5,7,Chiefs,under,38,0.51
Eagles,Ravens,2027,6,0,Eagles,under,44,0.56
Packers,Eagles,2028,3,5,Eagles,under,42,0.62
Packers,Steelers,2028,6,3,Packers,under,41,0.51
Texans,Ravens,2028,4,4,Ravens,under,42,0.7
Texans,Lions,2028,0,25,Lions,under,25,0.48
Texans,Chiefs,2028,7,7,Chiefs,under,36,0.78
Texans,Bills,2028,0,18,Bills,under,32,0.39
Texans,Eagles,2028,0,13,Eagles,under,37,0.59
Texans,Vikings,2028,2,1,Texans,under,47,0.75
Texans,Steelers,2028,1,6,Steelers,under,43,0.67
Texans,Packers,2028,7,12,Packers,under,31,0.53
Commanders,Ravens,2028,3,24,Ravens,under,23,0.3
Commanders,Lions,2028,0,25,Lions,under,25,0.32
Commanders,Chiefs,2028,4,3,Commanders,under,43,0.66
Commanders,Bills,2028,0,17,Bills,under,33,0.32
Commanders,Eagles,2028,0,3,Eagles,under,47,0.78
Commanders,Vikings,2028,0,3,Vikings,under,47,0.75
Commanders,Steelers,2028,1,14,Steelers,under,35,0.41
Commanders,Packers,2028,0,11,Packers,under,39,0.32
Commanders,Texans,2028,2,3,Texans,under,45,0.66
Commanders,Bills,2028,1,3,Bills,under,46,0.64
Commanders,Eagles,2028,0,8,Eagles,under,42,0.75
Commanders,Vikings,2028,0,10,Vikings,under,40,0.34
Commanders,Steelers,2028,0,8,Steelers,under,42,0.5
Commanders,Packers,2028,0,0,Packers,under,50,0.57
Commanders,Texans,2028,3,6,Texans,under,41,0.57
Vikings,Ravens,2028,1,5,Ravens,under,44,0.66
Vikings,Lions,2028,4,16,Lions,under,30,0.64
Vikings,Chiefs,2028,7,23,Chiefs,under,20,0.63
Vikings,Bills,2028,9,8,Vikings,under,33,0.7
Vikings,Eagles,2028,6,5,Vikings,under,39,0.53
Steelers,Ravens,2028,4,15,Ravens,under,31,0.61
Steelers,Lions,2028,3,17,Lions,under,30,0.67
Steelers,Chiefs,2028,7,5,Steelers,under,38,0.66
Steelers,Bills,2028,6,10,Bills,under,34,0.69
Steelers,Eagles,2028,11,14,Eagles,under,25,0.76
Steelers,Vikings,2028,3,6,Vikings,under,41,0.69
Packers,Ravens,2028,8,18,Ravens,under,24,0.67
Packers,Lions,2028,8,0,Packers,under,42,0.68
Packers,Chiefs,2028,1,19,Chiefs,under,30,0.58
Packers,Bills,2028,2,19,Bills,under,29,0.48
Packers,Eagles,2028,7,7,Eagles,under,36,0.63
Packers,Vikings,2028,6,1,Packers,under,43,0.62
Packers,Steelers,2028,6,4,Packers,under,40,0.54
Texans,Ravens,2028,8,14,Ravens,under,28,0.51
Texans,Lions,2028,5,15,Lions,under,30,0.64
Texans,Chiefs,2028,1,19,Chiefs,under,30,0.69
Texans,Bills,2028,1,22,Bills,under,27,0.41
Texans,Eagles,2028,0,11,Eagles,under,39,0.33
Texans,Vikings,2028,0,3,Vikings,under,47,0.77
Texans,Steelers,2028,0,4,Steelers,under,46,0.66
Texans,Packers,2028,1,1,Packers,under,48,0.75
Commanders,Ravens,2028,0,13,Ravens,under,37,0.54
Commanders,Lions,2028,0,7,Lions,under,43,0.79
Commanders,Chiefs,2028,5,13,Chiefs,under,32,0.55
Commanders,Bills,2028,0,16,Bills,under,34,0.7
Commanders,Eagles,2028,0,14,Eagles,under,36,0.59
Commanders,Vikings,2028,1,0,Commanders,under,49,0.6
Commanders,Steelers,2028,0,14,Steelers,under,36,0.34
Commanders,Packers,2028,2,4,Packers,under,44,0.54
Commanders,Texans,2028,0,1,Texans,under,49,0.67
Lions,Ravens,2028,3,24,Ravens,under,23,0.52
Chiefs,Ravens,2028,10,17,Ravens,under,23,0.78
Chiefs,Lions,2028,8,10,Lions,under,32,0.76
Bills,Ravens,2028,22,2,Bills,under,26,0.56
Bills,Lions,2028,16,2,Bills,under,32,0.49
Bills,Chiefs,2028,7,20,Chiefs,under,23,0.51
Eagles,Ravens,2028,15,17,Ravens,under,18,0.63
Eagles,Lions,2028,1,0,Eagles,under,49,0.52
Eagles,Chiefs,2028,0,9,Chiefs,under,41,0.61
Eagles,Bills,2028,8,18,Bills,under,24,0.55
Vikings,Ravens,2028,12,25,Ravens,under,13,0.57
Packers,Chiefs,2028,4,20,Chiefs,under,26,0.35
Packers,Lions,2028,3,24,Lions,under,23,0.64
Packers,Ravens,2028,3,0,Packers,under,47,0.67
Steelers,Vikings,2028,2,5,Vikings,under,43,0.76
Steelers,Eagles,2028,8,7,Steelers,under,35,0.63
Steelers,Bills,2028,6,10,Bills,under,34,0.63
Steelers,Chiefs,2028,13,6,Steelers,under,31,0.78
Steelers,Lions,2028,5,26,Lions,under,19,0.62
Steelers,Ravens,2028,3,28,Ravens,under,19,0.57
Vikings,Eagles,2028,7,2,Vikings,under,41,0.7
Vikings,Bills,2028,7,9,Bills,under,34,0.62
Vikings,Chiefs,2028,4,5,Chiefs,under,41,0.68
Vikings,Lions,2028,9,2,Vikings,under,39,0.8
Vikings,Ravens,2028,11,9,Vikings,under,30,0.55
Eagles,Bills,2028,10,2,Eagles,under,38,0.59
Eagles,Chiefs,2028,5,9,Chiefs,under,36,0.76
Eagles,Lions,2028,6,21,Lions,under,23,0.38
Eagles,Ravens,2028,7,8,Ravens,under,35,0.55
Bills,Chiefs,2028,9,12,Chiefs,under,29,0.75
Bills,Lions,2028,20,21,Lions,under,9,0.77
Bills,Ravens,2028,17,35,Ravens,over,2,0.42
Chiefs,Lions,2028,4,18,Lions,under,28,0.42
Chiefs,Ravens,2028,0,15,Ravens,under,35,0.61
Lions,Ravens,2028,0,17,Ravens,under,33,0.32
Packers,Bills,2028,6,5,Packers,under,39,0.76
Packers,Eagles,2028,2,5,Eagles,under,43,0.52
Packers,Vikings,2028,1,9,Vikings,under,40,0.71
Packers,Steelers,2028,5,4,Packers,under,41,0.6
Texans,Ravens,2028,2,14,Ravens,under,34,0.44
Texans,Lions,2028,2,30,Lions,under,18,0.69
Texans,Chiefs,2028,0,22,Chiefs,under,28,0.4
Texans,Bills,2028,1,2,Bills,under,47,0.54
Texans,Eagles,2028,1,5,Eagles,under,44,0.78
Texans,Vikings,2028,2,12,Vikings,under,36,0.61
Lions,Ravens,2028,11,8,Lions,under,31,0.74
Chiefs,Ravens,2028,26,22,Chiefs,under,2,0.57
Chiefs,Lions,2028,15,12,Chiefs,under,23,0.64
Bills,Ravens,2028,22,6,Bills,under,22,0.59
Bills,Lions,2028,5,23,Lions,under,22,0.55
Bills,Chiefs,2028,9,0,Bills,under,41,0.7
